MAIN_ARTIST,EXPLICIT,ID,NAME,POPULARITY,DANCEABILITY,ENERGY,LOUDNESS,SPEECHINESS,ACOUSTICNESS,INSTRUMENTALNESS,LIVENESS,VALENCE,TEMPO,DURATION_MS,GENRES,LYRICS
Kawe,true,0QglpM23kl9ldvVdoYNZwF,Mds,83,0.885,0.561,-5.331,0.249,0.261,0,0.121,0.644,140.02,125143,brazilian hip hop,"[Refrão: Kawe] Joga roxo nessa piscina Se eu tô com o placo, já muda o clima Ela gosta de adrenalina Dropa um MD nessa língua Joga roxo nessa piscina Se eu tô com o placo, já muda o clima Ela gosta de adrenalina Dropa um MD nessa língua  [Verso 1: Kawe] Mergulhei no copo de lean Essa noite aqui não vai ter fim Ela quer ficar perto de mim Essa sua raba me lembra a Kim, yeah Maquinista do trem-bala Se eu tô sem freio, quero ver quem para Disse pras amiga que eu sou um mala Elegante, sem ter traje de gala, yeah Sei que ela me quer e não pede Suas amiga tá na sede Me liga pra sair da bad Mas eu não caio nesse macete  [Pré-Refrão: Kawe] Porque eu sou porra louca mermo Deu pala, nós tá fudendo Brota na base, bebê 'Cê não sabe o que tá perdendo  [Refrão: Kawe] Joga roxo nessa piscina Se eu tô com o placo, já muda o clima Ela gosta de adrenalina Dropa um MD nessa língua Joga roxo nessa piscina Se eu tô com o placo, já muda o clima Ela gosta de adrenalina Dropa um MD nessa língua  [Verso 2: MC Lele JP] Ó que eu trouxe pra você Doce, bala, MD Então vem satisfazer, ó Ô, 'cê topa? Gata, fala qual vai ser Hoje tem pra escolher O Lele e o Kawe, ó Ô, se joga Prancha, Jet na marina Mariana e a Karina Hoje vai subir neblina Ô, se solta Hmm, só não vai se acostumar Vivo como um gangsta Foi difícil pra chegar, isso que é foda! Hmm, sem flash pra não arrastar No sapato não pode explanar Na Evoke tem pra se dropar  [Pré-Refrão: Kawe] É que eu sou porra louca memo Deu pala, nós tá fudendo Brota na base, bebê Então não sabe o que tá perdendo  [Refrão: Kawe] Joga roxo nessa piscina Se eu tô com o placo, já muda o clima Ela gosta de adrenalina Dropa um MD nessa língua Joga roxo nessa piscina Se eu tô com o placo, já muda o clima Ela gosta de adrenalina Dropa um MD nessa língua"
Bruno & Marrone,false,2pBEAodCImE4LgbKAG4bfz,Último Beijo,82,0.582,0.899,-3.531,0.143,0.528,0,0.247,0.612,156.621,181279,"sertanejo,sertanejo pop,sertanejo universitario","[Letra de ""Último Beijo"" com Bruno & Marrone, Wesley Safadão]  [Verso: Bruno & Marrone] Eu sei o que você deve estar pensando agora Seu celular vibrando assim a essa hora Na sua tela está escrito ex, não atender  [Verso 2: Wesley Safadão] Se eu 'tou bebendo agora, eu 'tou Se eu 'tou te esquecendo, eu 'tou E foram tantas recaídas, idas e vindas Atende aí a minha despedida  [Refrão: Bruno & Marrone, Wesley Safadão] Alô, meu último amor Só 'tou ligando pra dizer que acabou E, alô, meu último beijo Eu misturei bebida e sentimеnto Eu não queria mais, 'tou te querеndo Alô, meu último amor Só 'tou ligando pra dizer que acabou E, alô, meu último beijo Eu misturei bebida e sentimento Eu não queria mais, 'tou te querendo Alô, alô  [Ponte: Bruno & Marrone, Wesley Safadão] Segura o Wesley Safadão Ê, moda boa Bruno & Marrone  [Verso: Bruno & Marrone] Se eu 'tou bebendo agora, eu 'tou Se eu 'tou te esquecendo, eu 'tou E foram tantas recaídas, idas e vindas Atende aí a minha despedida  [Refrão: Bruno & Marrone, Wesley Safadão] Alô, meu último amor Só 'tou ligando pra dizer que acabou Alô, meu último beijo Eu misturei bebida e sentimento Eu não queria mais, 'tou te querendo E, alô, meu último amor Eu só 'tou ligando pra dizer que acabou Alô, meu último beijo Eu misturei bebida e sentimento Eu não queria mais, 'tou te querendo Alô, alô  [Saída: Bruno & Marrone, Wesley Safadão] E alô Wesley, obrigado Valeu, parceiro Bruno & Marrone"
Simone & Simaria,false,1Cqg0nJOZRyvltkof8tjqA,Foi Pá Pum,70,0.627,0.818,-3.086,0.103,0.378,0,0.246,0.449,161.857,183413,"funk carioca,pop nacional,sertanejo,sertanejo pop,sertanejo universitario","[Letra de ""Foi Pá Pum"" com Simone & Simaria]  [Introdução] Porque a sofrência aqui é garantida! Chorão não, coleguinha! Canta, Simaria!  [Verso] É claro que pra mim doeu No lugar de um eu te amo ouvir da tua boca me dizendo adeus E sem contar no medo que deu De não arrumar ninguém E de ficar refém do que nem é mais meu  [Pré-Refrão] Achei que ia morrer de amor Que não ia superar ser ex Achei que meu mundo acabou Mas eu só achei  [Refrão] Esquecer você não deu trabalho nenhum Foi um beijo na boca, um amasso bem dado E acabou, foi pá pum Foi pá pum E o jogo virou, pá pum Coração superou, pá pum Não tá mais aqui quem sofria de amor Esquecer você não deu trabalho nenhum Foi um beijo na boca, um amasso bem dado E acabou, foi pá pum Foi pá pum E o jogo virou, pá pum Coração superou, pá pum Não tá mais aqui quem sofria de amor  [Verso] E sem contar no medo que deu De não arrumar ninguém E de ficar refém do que nem é mais meu  [Pré-Refrão] Achei que ia morrer de amor Que não ia superar ser ex Achei que meu mundo acabou Mas eu só achei  [Refrão] Esquecer você não deu trabalho nenhum Foi um beijo na boca, um amasso bem dado E acabou, foi pá pum Foi pá pum E o jogo virou, pá pum Coração superou, pá pum Não tá mais aqui quem sofria de amor Esquecer você não deu trabalho nenhum Foi um beijo na boca, um amasso bem dado E acabou, foi pá pum Foi pá pum E o jogo virou, pá pum Coração superou, pá pum Não tá mais aqui quem sofria de amor"
Os Barões Da Pisadinha,false,0WlmiIK5qFQ4dAB4mCA4sI,Amor da Despedida,83,0.533,0.915,-2.337,0.047,0.324,0,0.0891,0.967,167.927,169773,"forro,piseiro","[Letra de ""Amor da Despedida"" com Fernando & Sorocaba]  [Verso: Rodrigo Barão] Eu acho que eu vou deixar de seguir Eu tenho que te ver pra acreditar Que o amor que era meu Você deu pra outro usar  [Pré-Refrão: Rodrigo Barão] Você beija, eu choro, 'cê brinda, eu sofro 'Cê tá feliz da vida, eu quase louco Você posta sorrindo, eu vejo chorando Digitalmente me matando  [Refrão: Rodrigo Barão] Eu acho que pra ter certeza que acabou, o coração precisa Do amor da despedida, do amor da despedida Eu só queria uma noite pra sair com classe da sua vida Do amor da despedida, do amor da despedida  [Verso: Fernando & Sorocaba] Eu acho que eu vou deixar de seguir Eu tenho que te ver pra acreditar Que o amor que era meu Você deu pra outro usar  [Pré-Refrão: Fernando & Sorocaba] Você beija, eu choro, 'cê brinda, eu sofro 'Cê tá feliz da vida, eu quase louco Você posta sorrindo, eu vejo chorando Digitalmente me matando  [Refrão: Fernando & Sorocaba & Rodrigo Barão] Eu acho que pra ter certeza que acabou, o coração precisa Do amor da despedida, do amor da despedida Eu só queria uma noite pra sair com classe da sua vida Do amor da despedida, do amor da despedida Eu acho que pra ter certeza que acabou, o coração precisa Do amor da despedida, do amor da despedida Eu só queria uma noite pra sair com classe da sua vida Do amor da despedida, do amor da despedida Do amor da despedida"
MC Zaquin,false,1mQOFRDoqI34LdN79PE0vH,Ô Moça,79,0.84,0.495,-5.155,0.0797,0.481,0,0.0853,0.527,130.041,180923,"funk bh,funk carioca","[Letra de ""Não Nasceu Pra Namorar"" com MC Zaquin & MC Rick]  [Intro: MC Zaquin] Moça, moça  [Verso 1: MC Zaquin] Hey, moça, só vim perguntar se esse teu coração tem dono Se não tem, até a vida bandida eu abandono Pra te ver sentando, pra te ver jogando Senta gostosin' que eu perco a pose de malandro Vem jogando, jogando, jogando (Vem jogando, jogando, jogando)  [Refrão: MC Zaquin] Loucuras que ela fez comigo, desceu pra bandido Sem medo de se apaixonar Na cama, meu vulgo ela chama, te conheço, piranha Você não nasceu pra namorar Loucuras que ela fez comigo, desceu pra bandido Sem medo de se apaixonar Na cama, meu vulgo ela chama, te conheço, piranha Você não nasceu pra namorar  [Verso 2: MC Rick] Oi Skol Beats GT, dedadinha no MD, o clima tá têga Ô, moça, joga essa bunda pros faixa preta Deixa ela jogar o cu que ela não é piranha, ela é solteira Beber, bebe, fica têga, joga esse popô pro ar Fode gostosin' demais, mas não serve pra namorar Fode gostosin' demais, mas não serve pra namorar Ela é atrevida, gosta dos cara corre Vou aplicar bebida, aplico o chá, depois o golpe Vou aplicar bebida, aplico o chá, depois o golpe Fetiche dela: eu de Glcok e de Lacoste  [Refrão: MC Zaquin] Loucuras que ela fez comigo, desceu pra bandido Sem medo de se apaixonar Na cama, meu vulgo ela chama, te conheço, piranha Você não nasceu pra namorar Loucuras que ela fez comigo, desceu pra bandido Sem medo de se apaixonar Na cama, meu vulgo ela chama, te conheço, piranha Você não nasceu pra namorar  [Saída: MC Zaquin] Você não nasceu pra namorar"
BIN,false,68cPbG7hJnwDW9nPX1uQcX,Saturno,79,0.694,0.551,-5.929,0.0485,0.704,0,0.1,0.908,95.003,186947,"rap baixada fluminense,trap carioca","[Letra de ""Saturno"" com BIN]  [Refrão] Bebê, eu tava pensando aqui Queria te convidar pra sair Queria te convidar pra zoar Sei lá, que tal um filme a dois Jantar ou luau? Isso aí Queria te convidar pra voar Amor, eu vou te apresentar as estrelas Viajar o mundo, rolé em Saturno igual astronauta  [Verso] Seu pai vive reclamando que a gente tá junto Tantos ex querendo ver a gente separado Esse amor que existe em nós pode salvar o mundo Ainda bem que eu te encontrei pra corrigir o passado E se eu te ver passando, amor, eu taco um beijo Tu me inspira mil canções, eu te dou uma cantada Olha como nós combina igual Mbappé e Neymar Com você e com o Flamengo acostumei ganhar E tudo fica suave, florido, até o céu tá mais limpo Não existe mais poluição Até o programa mais chato aos domingos eu assisto rindo Se tenho você no meu colchão Não dá pra entender, mas sei que é tão bom Minha preta bronzeada, cor de bombom Ela domina todo o meu coração Mas um dia sem você me dá mó tensão  [Refrão] Bebê, eu tava pensando aqui Queria te convidar pra sair Queria te convidar pra zoar Sei lá, que tal um filme a dois Jantar ou luau? Isso aí Queria te convidar pra voar Amor, eu vou te apresentar as estrelas Viajar o mundo, rolé em Saturno igual astronauta  [Verso] É que seus pais vive reclamando que a gente tá junto Tantos ex querendo ver a gente separado Esse amor que existe em nós pode salvar o mundo Ainda bem que eu te encontrei pra corrigir o passado E se eu te ver passando, amor, eu taco um beijo Tu me inspira mil canções, eu te dou uma cantada Olha como nós combina igual Mbappé e Neymar Com você e com o Flamengo acostumei ganhar E tudo fica suave, florido, até o céu tá mais limpo Não existe mais poluição Até o programa mais chato aos domingos eu assisto rindo Se tenho você no meu colchão Não dá pra entender, mas sei que é tão bom Minha preta bronzeada, cor de bombom Ela domina todo o meu coração Mas um dia sem você me dá mó tensão  [Refrão] Bebê, eu tava pensando aqui Queria te convidar pra sair Queria te convidar pra zoar Sei lá, que tal um filme a dois Jantar ou luau? Isso aí Queria te convidar pra voar Amor, eu vou te apresentar as estrelas Viajar o mundo, rolé em Saturno igual astronauta"
Gusttavo Lima,false,56F3ngwk3a42aLY0o5QgBF,Fala Comigo - Ao Vivo,80,0.818,0.919,-3.013,0.0694,0.283,0,0.318,0.949,160.002,140629,"sertanejo,sertanejo universitario","[Intro] Atende aí, bebê Fala comigo!  [Verso] Tô há mais de duas horas Ensaiando uma recaída Número já tá na tela É só apertar o verde que liga  [Pré-Refrão] Me vê uma dose pra mudar minha vida Da melhor que você tem Pra ver se com inspiração em Old Parr ela vem O empurrãozinho que falta, ai ai ai Pra completar essa chamada, ah  [Refrão] Atende aí O Zé da Recaída tá ligando aí Eu não tô nem aí Se salvou meu nome assim O importante é que ao vivo Cê me chama de benzim Atende aí O Zé da Recaída tá ligando aí Eu não tô nem aí Se salvou meu nome assim O importante é que ao vivo Cê me chama de benzim  [Pré-Refrão] Me vê uma dose pra mudar minha vida Da melhor que você tem Pra ver se com inspiração em Old Parr ela vem O empurrãozinho que falta, ai ai ai Pra completar essa chamada, ah  [Refrão] Atende aí O Zé da Recaída tá ligando aí Eu não tô nem aí Se salvou meu nome assim O importante é que ao vivo Cê me chama de benzim Atende aí O Zé da Recaída tá ligando aí Eu não tô nem aí Se salvou meu nome assim O importante é que ao vivo Cê me chama de benzim  [Saída] Atende aí!"
Jonas Esticado,false,1JHvLQWHUoYuapwQikeDuD,Ele Não Tem,80,0.656,0.85,-5.132,0.0384,0.363,0,0.53,0.918,155.042,212192,"forro,sertanejo,sertanejo pop,sertanejo universitario","[Letra de ""Ele Não Tem"" com Jonas Esticado & Gusttavo Lima]  [Intro] Ai, bebê Ele não tem Não vai ter E nunca terá Nunca!  [Verso: Jonas Esticado | Gusttavo Lima] Ele já viu esse roxinho no seu pescoço E toda noite você some feito sol Ele já viu que você faz amor sem gosto Que outro peixe tá mordendo seu anzol E ele fecha os olhos porque te ama Até que gosta dele, mas você não ama E o que tá faltando lá Tem de sobra em minha cama  [Refrão: Gusttavo Lima | Jonas Esticado | ambos] Ele não tem o meu beijo, o meu cheiro, o meu corpo Meu amor safado, suado e gostoso Não tem, ele não tem Ele não tem o meu beijo, o meu cheiro, o meu corpo Meu amor safado suado e gostoso Não tem, ele não tem Por isso toda noite você vem  [Verso: Jonas Esticado | Gusttavo Lima] Ele já viu esse roxinho no seu pescoço E toda noite você some feito sol Ele já viu que você faz amor sem gosto Que outro peixe tá mordendo seu anzol E ele fecha os olhos porque te ama Até gosta dele, mas você não ama E o que tá faltando lá Tem de sobra em minha cama  [Refrão: Gusttavo Lima | Jonas Esticado | ambos] Ele não tem o meu beijo, o meu cheiro, o meu corpo Meu amor safado, suado e gostoso Não tem, ele não tem Ele não tem o meu beijo, o meu cheiro, o meu corpo Meu amor safado, suado e gostoso Não tem, ele não tem Ele não tem o meu beijo, o meu cheiro, o meu corpo Meu amor safado, suado e gostoso Não tem, ele não tem Ele não tem o meu beijo, o meu cheiro, o meu corpo Meu amor safado, suado e gostoso Não tem, ele não tem Por isso toda noite você vem"
Matheus & Kauan,false,43VBV6uVyKAHbtrRpizoRK,É Problema,64,0.626,0.776,-6.66,0.189,0.486,0,0.108,0.696,129.765,184149,"pop nacional,sertanejo pop,sertanejo universitario","[Letra de ""É Problema"" com Matheus & Kauan]  [Verso] Tô sentado no boteco No boteco tem cadeira A cadeira tem a mesa Que apoia minha cerveja E a cerveja tem o copo E o copo, a minha mão E na minha mão não tem mais aliança, não Porque acabou Eu só fiquei com os cacos dessa relação  [Refrão] Quem tem saudade sofre Quem sofre tem sede Quem tem sede bebe Mas quem bebe lembra E é problema puxando problema É problema puxando problema Quem tem saudade sofre Quem sofre tem sede Quem tem sede bebe Mas quem bebe lembra E é problema puxando problema É problema puxando problema Tô num ciclo vicioso que dá pena  [Verso] Tô sentado no boteco No boteco tem cadeira A cadeira tem a mesa Que apoia minha cerveja E a cerveja tem o copo E o copo, a minha mão E na minha mão não tem mais aliança, não Porque acabou Eu só fiquei com os cacos dessa relação  [Refrão] Quem tem saudade sofre Quem sofre tem sede Quem tem sede bebe Mas quem bebe lembra E é problema puxando problema É problema puxando problema Quem tem saudade sofre Quem sofre tem sede Quem tem sede bebe Mas quem bebe lembra E é problema puxando problema É problema  [Refrão] Quem tem saudade sofre Quem sofre tem sede Quem tem sede bebe Mas quem bebe lembra E é problema puxando problema É problema puxando problema Quem tem saudade sofre Quem sofre tem sede Quem tem sede bebe Mas quem bebe lembra E é problema puxando problema É problema puxando problema E é problema puxando problema É problema puxando problema Tô num ciclo vicioso que dá pena"
Fernando & Sorocaba,false,3HquWF2pZmWYu3WAEP9Heb,Só Não Divulga,77,0.553,0.785,-4.099,0.0682,0.665,0,0.445,0.914,75.852,160477,"sertanejo,sertanejo pop,sertanejo universitario","Tava tudo mais ou menos combinado Faltava pouco, eu só não tinha falado É que eu tava ensaiando o que eu ia dizer  Sabe quando o nosso olhar se fixa em alguém E a gente percebe que tá sendo olhado também Ainda não é amor, mas pode um dia ser  Deus me livre se ela for embora agora eu acho Que não acho ela nunca mais, fico a mercê do acaso Mais em todo caso eu vou te procurar  E se eu não encontrar eu vou Pintar o rosto dela na face da lua Vou divulgar o meu amor Eu pago recompensa por qualquer notícia sua  Sabe quando o nosso olhar se fixa em alguém E a gente percebe que tá sendo olhado também Ainda não é amor, mas pode um dia ser  Deus me livre se ela for embora agora eu acho Que não acho ela nunca mais, fico a mercê do acaso Mais em todo caso eu vou te procurar  E se eu não encontrar eu vou Pintar o rosto dela na face da lua Vou divulgar o meu amor Eu pago recompensa por qualquer notícia sua  E se eu não encontrar eu vou Pintar o rosto dela na face da lua Vou divulgar o meu amor Eu pago recompensa por qualquer notícia sua"
Luísa Sonza,true,0YqTL3nSL36OFdHwHoqCag,MODO TURBO,82,0.655,0.726,-7.628,0.0796,0.334,0.00000313,0.232,0.766,160.064,150260,"funk carioca,pop nacional","[Letra de ""MODO TURBO"" com Luísa Sonza, Pabllo Vittar & Anitta]  [Intro: Luísa Sonza] Rafinha RSQ, Rennan da Penha  [Verso 1: Luísa Sonza & Anitta] Aposto contigo, vai fazer o que eu quiser Com essa turbulência, tu não vai parar em pé Hoje eu fico louca, looping de beijar na boca Vem comigo quem aguenta essa porra a noite toda Crazy, crazy, crazy Me levar pro canto, pode No meu love, love, hã, hã, hã Crazy, crazy, crazy Me levar pro canto, pode No meu love, love, hã, hã, hã  [Pré-refrão: Pabllo Vittar] Nem chamou e eu já fui Se der bom, vai dar ruim 'Cê não vai esquecer Vou botar pra foder  [Refrão: Luísa Sonza, Pabllo Vittar & Anitta] Foguete do tipo NASA saindo da atmosfera Tem turbina nessa raba e agora ninguém me (Sss!) Foguete do tipo NASA saindo da atmosfera Tem turbina nessa raba e agora ninguém me pega (Vai!) Aperta o cinto, modo turbo, que a sentada é de outro mundo Aperta o cinto, modo turbo, senta, senta, senta Aperta o cinto, modo turbo, que a sentada é de outro mundo Aperta o cinto, modo turbo, senta, senta, senta  [Pré-refrão: Pabllo Vittar, Luísa Sonza & Anitta] Nem chamou e eu já fui (E eu já fui) Se der bom (Se der bom), vai dar ruim 'Cê não vai ('Cê não vai) esquecer (Esquecer) Vou botar (Vou botar) pra foder  [Refrão: Pabllo Vittar & Luísa Sonza] Foguete do tipo NASA saindo da atmosfera Tem turbina nessa raba e agora ninguém me pega Foguete do tipo NASA saindo da atmosfera Tem turbina nessa raba e agora ninguém me pega  [Verso 2: Anitta & Luísa Sonza] Vem comigo quem aguenta essa porra a noite toda Crazy, crazy, crazy Me levar pro canto, pode No meu love, love, hã, hã, hã Crazy, crazy, crazy Me levar pro canto, pode No meu love, love, hã, hã, hã  [Refrão: Pabllo Vittar, Anitta & Luísa Sonza] Foguete do tipo NASA saindo da atmosfera Tem turbina nessa raba e agora ninguém me pega Foguete do tipo NASA saindo da atmosfera Tem turbina nessa raba e agora ninguém me pega Aperta o cinto, modo turbo, que a sentada é de outro mundo Aperta o cinto, modo turbo, senta, senta, senta Aperta o cinto, modo turbo, que a sentada é de outro mundo Aperta o cinto, modo turbo, senta, senta, senta  [Saída: Anitta] Vem comigo quem aguenta essa porra a noite toda"
Giveon,false,3FAJ6O0NOHQV8Mc5Ri6ENp,Heartbreak Anniversary,93,0.449,0.465,-8.964,0.0791,0.524,0.00000102,0.303,0.543,89.087,198371,pop,"[Intro] Ooh  [Verse 1] Balloons are deflated Guess they look lifeless like me We miss you on your side of the bed, mmm Still got your things here And they stare at me like souvenirs Don't wanna let you out my head  [Pre-Chorus] Just like the day that I met you, the day I thought forever Said that you love me, but that'll last for never It's cold outside like when you walked out my life Why you walk out my life?  [Chorus] I get like this every time On these days that feel like you and me Heartbreak anniversary 'Cause I remember every time On these days that feel like you and me Heartbreak anniversary, do you ever think of me? (Oh-ooh) No (Ooh) No, no, no (Ooh, ooh) Ooh, nah (Ooh)  [Verse 2] I'm buildin' my hopes up Like presents unopened to this day I still see the messages you read, mmm I'm foolishly patient (Foolishly patient) Can't get past the taste of your lips (Taste of your lips) Don't wanna let you out my head  [Pre-Chorus] Just like the day that I met you, the day I thought forever Said that you love me but that'll last for never It's cold outside like when you walked out my life Why you walk out my life? (My life)  [Chorus] I get like this every time On these days that feel like you and me Heartbreak anniversary 'Cause I remember every time On these days that feel like you and me Heartbreak anniversary, do you ever think of me? (Oh-ooh) Of me (Ooh) 'Cause I think of you, think of you (Ooh, ooh, ooh-ooh)"
Jeff Costa,true,1O74aTse7W5hd2rAvnEVaW,Xerecard,81,0.94,0.739,-6.297,0.0441,0.426,0.000951,0.286,0.962,125.964,236112,,"[Letra de ""Xerecard"" com Jeff Costa & MC Danny]  [Intro: Jeff Costa & MC Danny] Atenção, atenção, essa aqui só vai no último volume, tá? Então vai, vai Versão brasileira, Jeff Costa É mais uma e não tem jeito não Pra bater no paredão Magda's encomendas Glacial divulgações Jeferson da mídia, tamo junto, hein?  [Verso: Jeff Costa & MC Danny] O meu bonde tá passando, novinha, preste atenção Nós vai te patrocinar, mas tem que dar o xerecão O meu bonde tá passando, novinha, preste atenção Nós vai te patrocinar, mas tem que dar o xerecão Lá no camarote eu tô bebendo à vontade Lá no camarote eu tô bebendo à vontade Traz a maquininha que hoje eu passo xerecard Traz a maquininha que hoje eu passo xerecard Traz a maquininha que hoje eu passo xerecard Ela quer se envolver, tá querendo perigo Quer sentar pros maloca, quer sentar pros bandido Tá loucona, tarada, tá sentando chapada Representa, novinha, dando aquela quicada  [Refrão: MC Danny] Eu tô louca, eu tô crazy, loucona de baseado Eu tô louca, eu tô crazy, loucona de baseado Eu vou sentando pros amigo, quicando pros aliado Vou sentando pros amigo, quicando pros aliado Eu vou sentando pros amigo, quicando pros aliado Tu tá cachorro, tu tá malvado Tu tá cachorro, tu tá malvado Vou sentando pros amigo, quicando pros aliado Tu tá cachorro, tu tá malvado Tu tá cachorro, tu tá malvado Vou sentando pros amigo, quicando pros aliado Vou sentando pros amigo, quicando pros aliado  [Ponte: Jeff Costa] JF iPhone, os melhores iPhones que você já viu Chico Divulgações Job CDs, tamo junto Renan CDs, Thiaguinho CDs  [Verso: Jeff Costa & MC Danny] O meu bonde tá passando, novinha, preste atenção Nós vai te patrocinar, mas tem que dar o xerecão O meu bonde tá passando, novinha, preste atenção Nós vai te patrocinar, mas tem que dar o xerecão Lá no camarote eu tô bebendo à vontade Lá no camarote eu tô bebendo à vontade Traz a maquininha que hoje eu passo xerecard Traz a maquininha que hoje eu passo xerecard Traz a maquininha que hoje eu passo xerecard Ei, ela quer se envolver, tá querendo perigo Quer sentar pros maloca, quer sentar pros bandido Tá loucona, tarada, tá sentando chapada Representa, novinha, dando aquela quicada  [Refrão: MC Danny] Eu tô louca, eu tô crazy, loucona de baseado Eu tô louca, eu tô crazy, loucona de baseado Eu vou sentando pros amigo, quicando pros aliado Vou sentando pros amigo, quicando pros aliado Eu vou sentando pros amigo, quicando pros aliado Tu tá cachorro, tu tá malvado Tu tá cachorro, tu tá malvado Vou sentando pros amigo, quicando pros aliado Tu tá cachorro, tu tá malvado Tu tá cachorro, tu tá malvado Vou sentando pros amigo, quicando pros aliado Vou sentando pros amigo, quicando pros aliado  [Saída: Jeff Costa] JF da mídia, vai tocar no paredão CRM Meu parceiro Renê Moura, tamo' junto Rubenilson, som de equipadora, tem que respeitar"
Jonas Esticado,false,15k1TDabqSEmyXOwMq9RM7,Investe Em Mim,81,0.632,0.953,-1.283,0.0325,0.317,0,0.125,0.798,160.061,186533,"forro,sertanejo,sertanejo pop,sertanejo universitario","[Letra de ""Investe em Mim"" com Jonas Esticado]  [Verso] Sei que você não ama mais ninguém E nem quer amar, tá bom do jeito que tá  [Pré-Refrão] Seu coração foi machucado demais Não acredita no amor Eu só te peço: tenta mais uma vez Amor, me faça esse favor  [Refrão] Investe em mim Aposta tudo em mim Eu prometo te fazer feliz Eu prometo te fazer feliz Investe em mim Aposta tudo em mim Eu prometo te fazer feliz Eu prometo te fazer feliz  [Pré-Refrão] Seu coração tá machucado demais Não acredita no amor Eu só te peço: tenta mais uma vez Amor, me faça esse favor  [Refrão] Investe em mim Aposta tudo em mim Eu prometo te fazer feliz Eu prometo te fazer feliz Investe em mim Aposta tudo em mim Eu prometo te fazer feliz Eu prometo te fazer feliz  [Ponte] De tanto apanhar, seu coração 'pedrou Não ama mais ninguém Amolece esse peito, meu bem E dá uma chance pra mim  [Refrão] Investe em mim Aposta tudo em mim Eu prometo te fazer feliz Eu prometo te fazer feliz Investe em mim Aposta tudo em mim Eu prometo te fazer feliz Eu prometo te fazer feliz"
MC Hariel,true,7lJoRyuNJtuiqTcKtuMuIR,Maçã Verde,80,0.582,0.531,-3.725,0.0905,0.0428,0.00000739,0.1,0.169,85.322,164308,"funk carioca,funk consciente,funk ostentacao,funk paulista","[Letra de ""Maçã Verde"" com MC Hariel]  [Intro] Aí, Caio Passos  [Verso] Tô tranquilão, tá lazer, tô cheirosão nos traje Dia de baile é assim, Jack de maçã verde A vida é luta pra obter disciplina e humildade Na mesa é balde de gin, Jack de maçã verde Que ela se interessa, é que eu tô de Nike escondendo a peça E essa sapeca hoje tá caçando E se a chave acende o farol da Meca, eu nem ligo a nave, ela já interpreta Que hoje tem festa, dia de baile, igual nós não tem, pode procurar Só colocadão, ela gosta assim, faz a posição que eu vou colocar  [Refrão] É que eu matei a charada do que ela quer Joga essa bunda pro alto na ponta do pé Bota seu melhor vestido e tira se quiser Que hoje eu vou satisfazer seu desejo, mulher É que eu matei a charada do que ela quer Joga essa bunda pro alto na ponta do pé Bota seu melhor vestido e tira se quiser Que hoje eu vou satisfazer seu desejo, mulher  [Pós-Refrão] Caio Passos Caio Passos Olha o Caio Passos  [Verso] Tô tranquilão, tá lazer, tô cheirosão nos traje Dia de baile é assim, Jack de maçã verde A vida é luta pra obter disciplina e humildade Na mesa é balde de gin, Jack de maçã verde Que ela se interessa, é que eu tô de Nike escondendo a peça E essa sapeca hoje tá caçando E se a chave acende o farol da Meca, eu nem ligo a nave, ela já interpreta Que hoje tem festa, dia de baile, igual nós não tem, pode procurar Só colocadão, ela gosta assim, faz a posição que eu vou colocar  [Refrão] É que eu matei a charada do que ela quer Joga essa bunda pro alto na ponta do pé Bota seu melhor vestido e tira se quiser Que hoje eu vou satisfazer seu desejo, mulher É que eu matei a charada do que ela quer Joga essa bunda pro alto na ponta do pé Bota seu melhor vestido e tira se quiser Que hoje eu vou satisfazer seu desejo, mulher  [Pós-Refrão] Caio Passos Caio Passos Olha o Caio Passos"
